   3530.000       3.296812     -0.4893399    
   3535.000       3.273399     -0.4878059    
   3540.000       3.250428     -0.4862713    
   3545.000       3.227886     -0.4847379    
   3550.000       3.205770     -0.4832041    
   3555.000       3.184054     -0.4816703    
   3560.000       3.162740     -0.4801371    
   3565.000       3.141792     -0.4785969    
   3570.000       3.121253     -0.4770676    
   3575.000       3.101067     -0.4755344    
   3580.000       3.081229     -0.4740002    
   3585.000       3.061751     -0.4724660    
   3590.000       3.042599     -0.4709321    
   3595.000       3.023785     -0.4693980    
   3600.000       3.005287     -0.4678644    
   3605.000       2.987096     -0.4663300    
   3610.000       2.969233     -0.4647964    
   3615.000       2.951651     -0.4632621    
   3620.000       2.934367     -0.4617282    
   3625.000       2.917368     -0.4601946    
   3630.000       2.900641     -0.4586598    
   3635.000       2.884188     -0.4571256    
   3640.000       2.867997     -0.4555919    
   3645.000       2.852053     -0.4540612    
   3650.000       2.836390     -0.4525212    
   3655.000       2.820964     -0.4509902    
   3660.000       2.805773     -0.4494565    
   3665.000       2.790821     -0.4479226    
   3670.000       2.776097     -0.4463890    
